Id,District number,District Name,Neighborhood Number,Neighborhood Name,Street,Weekday,Weekday Number,Year,Month Number,Month,Day,Hour,Part of the Day,Cause,Cause Number,Deaths,Mild Injured,Seriously Injured,Victims,Vehicles Involved,Latitude,Longitude,Mult_Vic,Mult_Cars,Corner,Serious
2017S004224    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,PELLAIRES,Friday,5,2017,5,May,12,12,Morning,Not pedestrian at fault,2,0,0,0,0,2,41.40557490006459,2.210436204961546,No,Yes,No,No
2017S003904    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,DIAGONAL,Wednesday,3,2017,5,May,3,7,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.41114875273509,2.210360101465521,No,No,No,No
2017S005550    ,10,Sant Martí,68,el Poblenou,BILBAO / RAMON TURRÓ,Sunday,7,2017,6,June,25,20,Afternoon,Not pedestrian at fault,2,0,3,0,3,4,41.4034361025237,2.2061211442797917,Yes,Yes,Yes,No
2017S003533    ,10,Sant Martí,68,el Poblenou,POBLENOU / TÀNGER,Tuesday,4,2017,4,April,20,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.40691694634054,2.197123744062881,No,No,Yes,No
2017S007185    ,10,Sant Martí,68,el Poblenou,ANTIC DE VALÈNCIA,Saturday,6,2017,8,August,26,9,Morning,Not pedestrian at fault,2,0,0,0,0,1,41.40793060955713,2.2034941051214902,No,No,No,No
2017S003838    ,10,Sant Martí,68,el Poblenou,PUJADES,Sunday,7,2017,4,April,30,11,Morning,Not pedestrian at fault,2,0,2,0,2,3,41.40370963261623,2.201859752237299,Yes,Yes,No,No
2017S008465    ,10,Sant Martí,68,el Poblenou,LITORAL (BESÒS),Saturday,6,2017,10,October,14,18,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.39672642016372,2.2069578560478895,Yes,Yes,No,No
2017S003629    ,10,Sant Martí,68,el Poblenou,LITORAL (BESÒS),Sunday,7,2017,4,April,23,15,Afternoon,Not pedestrian at fault,2,0,5,0,5,5,41.39672642016372,2.2069578560478895,Yes,Yes,No,No
2017S004526    ,10,Sant Martí,68,el Poblenou,LITORAL (LLOBREGAT),Monday,1,2017,5,May,22,9,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.396874157721264,2.206763945839591,No,Yes,No,No
2017S002436    ,10,Sant Martí,68,el Poblenou,RDA LITORAL(LLOBRE,Monday,1,2017,3,March,27,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.39610849421258,2.206068086864407,No,Yes,No,No
2017S003016    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,BUENENTURA MUÑOZ / MERIDIANA,Saturday,6,2017,4,April,1,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.395002583935856,2.188270456395059,No,Yes,Yes,No
2017S003290    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,LLULL / MARINA,Monday,1,2017,4,April,10,15,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.39415956315385,2.1908396894903452,Yes,Yes,Yes,No
2017S004342    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,ALMOGÀVERS / SARDENYA,Thursday,2,2017,5,May,16,12,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.39587122780559,2.187205788219062,No,Yes,Yes,No
2017S006013    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,BUENENTURA MUÑOZ / MARINA,Thursday,2,2017,7,July,11,9,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.39623759694189,2.1889466229161796,No,No,Yes,No
2017S000456    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,ALMOGÀVERS,Thursday,2,2017,1,January,17,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.398708816139894,2.196419690107833,No,Yes,No,No
2017S007632    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,CASTILLEJOS / MERIDIANA,Friday,5,2017,9,September,15,9,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.402017483862004,2.188340001742158,No,Yes,Yes,No
2017S005194    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,LLULL / ZAMORA,Thursday,2,2017,6,June,13,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.39576094532217,2.1933323430173126,No,Yes,Yes,No
2017S009929    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,BUENENTURA MUÑOZ / MERIDIANA,Thursday,2,2017,11,November,28,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.39511990156616,2.188301652908386,No,Yes,Yes,No
2017S010245    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,GLÒRIES CATALANES,Monday,1,2017,12,December,11,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.404409067797,2.1884173146156787,No,Yes,No,No
2017S005770    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,GARCIA FÀRIA,Monday,1,2017,7,July,3,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.402162869064256,2.2103587136296854,No,Yes,No,No
2017S007662    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,GARCIA FÀRIA / PROVENÇALS,Friday,5,2017,9,September,15,23,Night,Not pedestrian at fault,2,0,0,0,0,1,41.40539796193201,2.2146431623254546,No,No,Yes,No
2017S010115    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,CIUTAT DE GRANADA / DIAGONAL,Monday,1,2017,12,December,4,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40636075491289,2.1914158567848285,No,Yes,Yes,No
2017S008757    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,LITORAL,Sunday,7,2017,10,October,22,15,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.4044153807522,2.2153893242828215,No,Yes,No,No
2017S008323    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,GARCIA FÀRIA,Saturday,6,2017,7,July,15,13,Morning,Not pedestrian at fault,2,0,2,0,2,2,41.40681492298857,2.2164255014963765,Yes,Yes,No,No
2017S007902    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,GARCIA FÀRIA,Sunday,7,2017,9,September,24,4,Night,Not pedestrian at fault,2,0,1,0,1,1,41.41000027291962,2.2209132322823506,No,No,No,No
2017S010551    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,LITORAL (LLOBREGAT),Tuesday,4,2017,12,December,21,2,Night,Not pedestrian at fault,2,0,2,0,2,1,41.41000027291962,2.2209132322823506,Yes,No,No,No
2017S005323    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,GARCIA FÀRIA / JOSEP PLA,Saturday,6,2017,6,June,17,22,Night,Not pedestrian at fault,2,0,2,0,2,2,41.40852760590429,2.219951298672459,Yes,Yes,Yes,No
2017S006639    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,BADAJOZ,Monday,1,2017,7,July,31,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.4013342365284,2.1955953898929876,No,Yes,No,No
2017S006839    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,B-10 (LLOBREGAT),Thursday,2,2017,8,August,8,13,Morning,Not pedestrian at fault,2,0,2,0,2,1,41.40766767964011,2.219011382279237,Yes,No,No,No
2017S008561    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,LITORAL (LLOBREGAT),Wednesday,3,2017,10,October,18,7,Morning,Not pedestrian at fault,2,0,0,0,0,2,41.40766767964011,2.219011382279237,No,Yes,No,No
2017S009139    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,BADAJOZ,Saturday,6,2017,11,November,4,20,Afternoon,Not pedestrian at fault,2,0,3,0,3,2,41.401885786911635,2.1944912035941946,Yes,Yes,No,No
2017S004670    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,LITORAL,Friday,5,2017,5,May,26,21,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.4032629160408,2.2132984563411817,Yes,Yes,No,No
2017S005668    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,LITORAL,Tuesday,4,2017,6,June,29,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.4032629160408,2.2132984563411817,No,Yes,No,No
2017S008675    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,BAC DE RODA,Friday,5,2017,10,October,20,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.4032629160408,2.2132984563411817,No,Yes,No,No
2017S010420    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,LITORAL (LLOBREGAT),Saturday,6,2017,12,December,16,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40467473055039,2.214838265928916,No,Yes,No,No
2017S002461    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,CTRA B-10 (LLOBRE),Thursday,2,2017,3,March,28,7,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40403260258488,2.2139831810999206,No,Yes,No,No
2017S009070    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,LITORAL (LLOBREGAT),Friday,5,2017,11,November,3,7,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40403260258488,2.2139831810999206,No,Yes,No,No
2017S006098    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,DIAGONAL / LLEVANT,Tuesday,4,2017,7,July,13,12,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.412722124645505,2.2198319608202395,No,Yes,Yes,No
2017S004792    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,BADAJOZ,Wednesday,3,2017,5,May,31,13,Morning,Not pedestrian at fault,2,0,2,0,2,2,41.40393001413931,2.1918033442301703,Yes,Yes,No,No
2017S002477    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,RDA LITORAL(BESÒS),Thursday,2,2017,3,March,28,15,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.406502768557914,2.2175439431167785,No,Yes,No,No
2017S000327    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,RDA LITORAL(BESÒS),Friday,5,2017,1,January,13,14,Afternoon,Not pedestrian at fault,2,0,3,0,3,4,41.41031280947284,2.2190895391337855,Yes,Yes,No,No
2017S001205    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,RDA LITORAL(LLOBRE,Monday,1,2017,2,February,13,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.41031280947284,2.2190895391337855,No,Yes,No,No
2017S001333    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,RDA LITORAL(BESÒS),Friday,5,2017,2,February,17,14,Afternoon,Not pedestrian at fault,2,0,4,0,4,4,41.4039149360377,2.2141504143557404,Yes,Yes,No,No
2017S007492    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,ALMOGÀVERS / ÀLABA,Saturday,6,2017,9,September,9,0,Night,Not pedestrian at fault,2,0,1,0,1,2,41.400295477547665,2.1925712956439667,No,Yes,Yes,No
2017S005303    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,BAC DE RODA / GARCIA FÀRIA,Saturday,6,2017,6,June,17,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40366000951858,2.2123436425984773,No,Yes,Yes,No
2017S000604    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,FERRERS / RAMON TURRÓ,Monday,1,2017,1,January,23,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40665620256039,2.2123874965661705,No,Yes,Yes,No
2017S000982    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,SELVA DE MAR / TAULAT,Monday,1,2017,2,February,6,7,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.409699305905235,2.2149197901643265,No,Yes,Yes,No
2017S004394    ,1,Ciutat Vella,1,el Raval,DRASSANES / JOSEP CARNER,Tuesday,4,2017,5,May,18,0,Night,Not pedestrian at fault,2,0,3,0,3,2,41.37661220376523,2.1774127316628173,Yes,Yes,Yes,No
2017S009532    ,1,Ciutat Vella,1,el Raval,CARME,Tuesday,4,2017,11,November,16,20,Afternoon,Not crossing in the zebra lines,5,0,1,0,1,1,41.38207317407556,2.168212670845992,No,No,No,No
2017S005486    ,1,Ciutat Vella,1,el Raval,NOU DE LA RAMBLA,Friday,5,2017,6,June,23,1,Night,Not pedestrian at fault,2,0,1,0,1,1,41.37726103183588,2.17163903814971,No,No,No,No
2017S005824    ,1,Ciutat Vella,1,el Raval,PORTAL DE LA PAU,Thursday,2,2017,7,July,4,19,Afternoon,Other,1,0,1,0,1,1,41.37714036898003,2.177937041143067,No,No,No,No
2017S003530    ,1,Ciutat Vella,1,el Raval,PORTAL DE SANTA MADRONA,Tuesday,4,2017,4,April,20,16,Afternoon,Not pedestrian at fault,2,0,0,0,0,2,41.37688269837502,2.174494412245641,No,Yes,No,No
2017S010224    ,1,Ciutat Vella,1,el Raval,LITORAL (BESÒS),Sunday,7,2017,12,December,10,0,Night,Not pedestrian at fault,2,0,1,0,1,2,41.37650961781098,2.1793063440086993,No,Yes,No,No
2017S004690    ,1,Ciutat Vella,1,el Raval,DRASSANES,Saturday,6,2017,5,May,27,15,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.37507431253979,2.177811066086817,No,No,No,No
2017S008950    ,1,Ciutat Vella,1,el Raval,LITORAL (LLOBREGAT),Sunday,7,2017,10,October,29,21,Afternoon,Not pedestrian at fault,2,0,0,0,0,1,41.37614688588368,2.1787257755727807,No,No,No,No
2017S006138    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,DOCTOR TRUETA / ÀLABA,Friday,5,2017,7,July,14,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.39583865282734,2.1986651594553672,No,Yes,Yes,No
2017S006412    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,GREGAL,Saturday,6,2017,7,July,22,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.389786120555975,2.2021092573937575,No,No,No,No
2017S010159    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,RAMON TRIAS FARGAS / SALVADOR ESPRIU,Thursday,2,2017,12,December,5,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.38878200831062,2.195415234066201,No,No,Yes,No
2017S009541    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,MARÍTIM DE NOVA ICÀRIA,Friday,5,2017,11,November,17,1,Night,Not pedestrian at fault,2,0,0,0,0,1,41.392905052175266,2.2027055593293867,No,No,No,No
2017S004456    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,LITORAL (BESÒS),Friday,5,2017,5,May,19,21,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.3929175590458,2.2017941749530032,Yes,Yes,No,No
2017S006063    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,LITORAL (LLOBREGAT),Wednesday,3,2017,7,July,12,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.39176129310863,2.1999565836410335,No,Yes,No,No
2017S007315    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,ICÀRIA / MOSCOU,Friday,5,2017,9,September,1,14,Afternoon,Disobeying the stop light,3,0,1,0,1,1,41.39048532472426,2.1949252371136394,No,No,Yes,No
2017S010684    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,LITORAL,Wednesday,3,2017,12,December,27,4,Night,Not pedestrian at fault,2,0,1,0,1,5,41.3903527868841,2.199736186071155,No,Yes,No,No
2017S005596    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,MARINA / VOLUNTARIS OLÍMPICS,Monday,1,2017,6,June,26,23,Night,Not pedestrian at fault,2,0,1,0,1,2,41.38944358706009,2.197553105261689,No,Yes,Yes,No
2017S008470    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,RAMON TURRÓ,Saturday,6,2017,10,October,14,13,Morning,Not pedestrian at fault,2,0,0,0,0,6,41.39189760779394,2.1910588830953586,No,Yes,No,No
2017S000738    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,LITORAL,Saturday,6,2017,1,January,28,2,Night,Not pedestrian at fault,2,0,0,0,0,2,41.393520210586814,2.2026196933651683,No,Yes,No,No
2017S009081    ,1,Ciutat Vella,1,el Raval,DRASSANES,Friday,5,2017,11,November,3,13,Morning,Not pedestrian at fault,2,0,0,0,0,1,41.37849733625496,2.1753540505711526,No,No,No,No
2017S001635    ,1,Ciutat Vella,2,el Barri Gòtic,RDA LITORAL(LLOBRE,Thursday,2,2017,2,February,28,7,Morning,Not pedestrian at fault,2,0,3,0,3,3,41.3821380971022,2.17931152236972,Yes,Yes,No,No
2017S004087    ,1,Ciutat Vella,2,el Barri Gòtic,ARGENTERIA / LAIETANA,Monday,1,2017,5,May,8,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38560792042827,2.179910513560799,No,Yes,Yes,No
2017S010405    ,1,Ciutat Vella,2,el Barri Gòtic,RAMBLA,Saturday,6,2017,12,December,16,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37965215650198,2.1774382872442795,No,Yes,No,No
2017S003383    ,1,Ciutat Vella,2,el Barri Gòtic,COLOM,Tuesday,4,2017,4,April,13,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.379801971458484,2.1808756106676004,No,Yes,No,No
2017S009528    ,1,Ciutat Vella,2,el Barri Gòtic,CATALUNYA,Tuesday,4,2017,11,November,16,18,Afternoon,Not crossing in the zebra lines,5,0,1,0,1,1,41.38776085854771,2.1718187829423483,No,No,No,No
2017S008609    ,1,Ciutat Vella,2,el Barri Gòtic,COLOM / PORTAL DE LA PAU,Tuesday,4,2017,10,October,19,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37756883528878,2.1788675365130468,No,Yes,Yes,No
2017S010397    ,1,Ciutat Vella,2,el Barri Gòtic,JOSEP CARNER / PORTAL DE LA PAU,Saturday,6,2017,12,December,16,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37756883528878,2.1788675365130468,No,Yes,Yes,No
2017S007088    ,1,Ciutat Vella,2,el Barri Gòtic,B-10 (LLOBREGAT),Sunday,7,2017,8,August,20,7,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.382712719663424,2.183849932697078,No,No,No,No
2017S006752    ,1,Ciutat Vella,2,el Barri Gòtic,LITORAL (LLOBREGAT),Friday,5,2017,8,August,4,10,Morning,Not pedestrian at fault,2,0,0,0,0,1,41.38134184443397,2.182299192282558,No,No,No,No
2017S005434    ,1,Ciutat Vella,2,el Barri Gòtic,FERRAN,Wednesday,3,2017,6,June,21,11,Morning,Not pedestrian at fault,2,0,0,0,0,1,41.38428176259823,2.177830475228934,No,No,No,No
2017S000795    ,1,Ciutat Vella,1,el Raval,HOSPITAL / RBLA RAL,Monday,1,2017,1,January,30,11,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.38290193089063,2.1729828843292247,No,No,Yes,No
2017S003242    ,1,Ciutat Vella,1,el Raval,RAMBLA,Saturday,6,2017,4,April,8,3,Night,Not pedestrian at fault,2,0,0,0,0,1,41.38638678213368,2.1715211845861604,No,No,No,No
2017S008456    ,1,Ciutat Vella,1,el Raval,PELAI,Saturday,6,2017,10,October,14,9,Morning,Not pedestrian at fault,2,0,2,0,2,1,41.38763045019225,2.166221452633791,Yes,No,No,No
2017S009001    ,1,Ciutat Vella,1,el Raval,GRINA / PELAI,Thursday,2,2017,10,October,31,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.38758364974186,2.1667365941786985,No,No,Yes,No
2017S006961    ,1,Ciutat Vella,1,el Raval,BERGARA / PELAI,Sunday,7,2017,8,August,13,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38744493869907,2.1682934750063056,No,Yes,Yes,No
2017S003212    ,1,Ciutat Vella,1,el Raval,PELAI,Wednesday,3,2017,4,April,5,20,Afternoon,Not pedestrian at fault,2,0,2,0,2,1,41.387251233588664,2.170446084108106,Yes,No,No,No
2017S001328    ,1,Ciutat Vella,1,el Raval,PELAI,Friday,5,2017,2,February,17,12,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.387005797507975,2.1652673337848207,No,Yes,No,No
2017S005739    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",MARQUÈS DE L`ARGENTERA / PALAU,Sunday,7,2017,7,July,2,12,Morning,Walking by foot on the road,4,0,1,0,1,1,41.38511476128817,2.1846385660734824,No,No,Yes,No
2017S000459    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",PARC CIUTADELLA,Thursday,2,2017,1,January,17,16,Afternoon,Walking by foot on the road,4,0,1,0,1,1,41.38595679282763,2.184881365021138,No,No,No,No
2017S006949    ,1,Ciutat Vella,3,la Barceloneta,ALMIRALL CERVERA,Sunday,7,2017,8,August,13,0,Night,Walking by foot on the road,4,0,1,0,1,1,41.380038244307165,2.1895264365244715,No,No,No,No
2017S004227    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",CIUTADELLA,Friday,5,2017,5,May,12,14,Afternoon,Not pedestrian at fault,2,0,0,0,0,1,41.39151017771604,2.1859986756039707,No,No,No,No
2017S001390    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",PLA PALAU,Sunday,7,2017,2,February,19,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.39151017771604,2.1859986756039707,No,No,No,No
2017S008718    ,1,Ciutat Vella,3,la Barceloneta,JOAN BORBÓ COMTE BARCELONA,Saturday,6,2017,10,October,21,20,Afternoon,Not crossing in the zebra lines,5,0,2,0,2,1,41.380327643329466,2.189332810940608,Yes,No,No,No
2017S003375    ,1,Ciutat Vella,3,la Barceloneta,B-10 (BESÒS),Tuesday,4,2017,4,April,13,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38474570017826,2.1897486850290013,No,Yes,No,No
2017S007932    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",LITORAL (LLOBREGAT),Monday,1,2017,9,September,25,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,3,41.38446256047783,2.1873554152936,No,Yes,No,No
2017S007604    ,1,Ciutat Vella,3,la Barceloneta,DOCTOR AIGUADER,Tuesday,4,2017,9,September,14,12,Morning,Not crossing in the zebra lines,5,0,3,0,3,1,41.38419753059965,2.187925497431446,Yes,No,No,No
2017S004166    ,1,Ciutat Vella,3,la Barceloneta,DOCTOR AIGUADER,Wednesday,3,2017,5,May,10,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38419753059965,2.187925497431446,No,Yes,No,No
2017S010744    ,1,Ciutat Vella,3,la Barceloneta,DOCTOR AIGUADER,Friday,5,2017,12,December,29,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.38524137573169,2.190118558407557,No,Yes,No,No
2017S004266    ,1,Ciutat Vella,3,la Barceloneta,GINEBRA / PIZARRO,Saturday,6,2017,5,May,13,17,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.38341641155139,2.189549910308341,Yes,Yes,Yes,No
2017S001054    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",RDA LITORAL(LLOBRE,Wednesday,3,2017,2,February,8,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,5,41.38700796450895,2.1843594375909197,No,Yes,No,No
2017S008486    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",ISABEL II,Sunday,7,2017,10,October,15,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38407271882124,2.1838052992457855,No,Yes,No,No
2017S004804    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",ANTONIO LÓPEZ / COLOM,Wednesday,3,2017,5,May,31,22,Night,Not pedestrian at fault,2,0,0,1,1,2,41.38320377089212,2.183653990948101,No,Yes,Yes,Yes
2017S003350    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",ISABEL II / SOTA MURALLA,Wednesday,3,2017,4,April,12,19,Afternoon,Not pedestrian at fault,2,0,0,0,0,2,41.38320377089212,2.183653990948101,No,Yes,Yes,No
2017S000851    ,1,Ciutat Vella,3,la Barceloneta,RDA LITORAL(LLOBRE,Wednesday,3,2017,2,February,1,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.38261600651479,2.1905741479743392,No,Yes,No,No
2017S008971    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",MARQUÈS DE L`ARGENTERA,Monday,1,2017,10,October,30,15,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38625653790244,2.1856283712850098,No,Yes,No,No
2017S005223    ,1,Ciutat Vella,2,el Barri Gòtic,CATALUNYA / PORTAL DE L`ÀNGEL,Wednesday,3,2017,6,June,14,21,Afternoon,Not pedestrian at fault,2,0,2,0,2,1,41.38879133177909,2.1727849352244926,Yes,No,Yes,No
2017S008716    ,1,Ciutat Vella,2,el Barri Gòtic,CATALUNYA,Saturday,6,2017,10,October,21,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.38879133177909,2.1727849352244926,No,Yes,No,No
2017S004623    ,1,Ciutat Vella,2,el Barri Gòtic,CATEDRAL,Tuesday,4,2017,5,May,25,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.386462279868134,2.176467033015869,No,No,No,No
2017S006026    ,1,Ciutat Vella,2,el Barri Gòtic,ANTONI MAURA / LAIETANA,Thursday,2,2017,7,July,11,16,Afternoon,Not pedestrian at fault,2,0,2,0,2,1,41.387520007988805,2.1773829012882353,Yes,No,Yes,No
2017S010256    ,1,Ciutat Vella,2,el Barri Gòtic,LAIETANA,Monday,1,2017,12,December,11,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.38932933921813,2.1749914779424726,No,Yes,No,No
2017S000606    ,1,Ciutat Vella,2,el Barri Gòtic,PL ANTONI MAURA / VIA LAIETANA,Monday,1,2017,1,January,23,15,Afternoon,Disobeying the stop light,3,0,1,0,1,1,41.38729718846839,2.176593205981774,No,No,Yes,No
2017S002095    ,1,Ciutat Vella,2,el Barri Gòtic,VIA LAIETANA,Wednesday,3,2017,3,March,15,20,Afternoon,Not pedestrian at fault,2,0,3,0,3,2,41.38729718846839,2.176593205981774,Yes,Yes,No,No
2017S006906    ,1,Ciutat Vella,3,la Barceloneta,LITORAL / RAMON TRIAS FARGAS,Tuesday,4,2017,8,August,10,22,Night,Not pedestrian at fault,2,0,1,0,1,2,41.38819042204732,2.1967599722173032,No,Yes,Yes,No
2017S010538    ,1,Ciutat Vella,3,la Barceloneta,RAMON TRIAS FARGAS,Wednesday,3,2017,12,December,20,16,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.38819042204732,2.1967599722173032,Yes,Yes,No,No
2017S005721    ,1,Ciutat Vella,3,la Barceloneta,LITORAL / RAMON TRIAS FARGAS,Friday,5,2017,6,June,30,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.388396580674545,2.1976215972909747,No,Yes,Yes,No
